Relation Stats,,,,,
Player,PTS,TRB,AST,STL,BLK
Malik Hairston21SAS,3.3,1.9,0.9,0.4,0.5
Ryan Bowen34OKC,4,2,0,1,0
Joey Graham27DEN,4.2,2,0.3,0.4,0.1
Nathan Jawai23MIN,3.2,2.7,0.6,0.3,0.2
Etan Thomas31OKC,3.3,2.8,0,0.2,0.7
Mike Bibby32WAS,1,1.5,4,0.5,0
Semih Erden25CLE,3.5,2.6,0.3,0.4,0.2
Ryan Hollins27CLE,3.7,2.3,0.3,0.2,0.5
Nolan Smith23POR,3.8,1.3,1.4,0.4,0.1
Will Barton23POR,4,1.8,0.8,0.2,0.2
Rudy Gobert21UTA,2.3,3.4,0.2,0.2,0.9
Byron Mullens24TOT,4.2,2,0.3,0.3,0.2
Hedo T��rko?lu34LAC,3,2.3,0.9,0.5,0.3
Austin Daye26TOT,3.8,2.2,0.5,0.4,0.1
Chuck Hayes32HOU,2,4,1,0,0
Joe Young23IND,3.8,1.2,1.6,0.4,0
Dragan Bender19PHO,3.4,2.4,0.5,0.2,0.5
Omri Casspi28MIN,3.5,1.5,0.8,1,0.2
Axel Toupane24NOP,5.5,0.5,0,0.5,0.5
Damyean Dotson23NYK,4.1,1.9,0.7,0.3,0
Milton Doyle24BRK,3.4,1.8,1,0.6,0.2
Kendrick Perkins33CLE,3,1,2,1,0
Brandan Wright30HOU,4,2,0,0,1
T.J. Leaf21IND,3.9,2.2,0.4,0.2,0.3
Gary Payton II26WAS,3.7,0.7,1.3,1,0.3
Jordan Bell25MIN,3.1,2.9,0.5,0.1,0.4
Jarrell Brantley23UTA,2.7,2.2,1.2,0.3,0.6
Nassir Little19POR,3.6,2.3,0.5,0.3,0.3
Mamadi Diakite24MIL,3.1,2.4,0.6,0.5,0.4
Juancho Hernang��mez26TOT,3.3,2.5,0.5,0.4,0.3
Tyler Johnson29TOT,2.8,2,1.2,0.5,0.5
Tyler Johnson29PHI,3.7,2,0.7,0.3,0.3
Nathan Knight24MIN,3.7,2.3,0.6,0.2,0.2
Mac McClung23TOT,4,1.5,0.5,0.5,0.5
Chris Silva25TOT,2.6,3.6,0.7,0,0.1
Rudy White27GSW,5.5,0,0.5,1,0
Jim Smith23SDC,2.9,2.5,0.6,0.3,0.7
John Garris24CLE,4,2.3,0.3,0.2,0.2
Rickey Brown26ATL,2.8,3.2,0.4,0.3,0.3
Wallace Bryant26TOT,2.4,3.1,0.9,0.3,0.3
Fred Cofield24NYK,3.7,1,1.8,0.4,0.1
Jerry Sichting31TOT,4.1,0.7,1.8,0.4,0
Rory Sparrow29NYK,3.3,0.7,1.7,1.3,0
Grant Gondrezick26LAC,3.9,1.3,1.3,0.5,0
Greg Grant23PHO,3.1,0.9,2.5,0.5,0
Avery Johnson24SEA,2.6,0.8,3.1,0.5,0
Chucky Brown23LAL,3.8,2.1,0.6,0.3,0.2
Jud Buechler23SAS,3,2,1,0.7,0.3
Bob Hansen31SAC,4,2,0.5,0.5,0
John Morton24TOT,4.2,1,1.3,0.5,0
Mitchell Wiggins32PHI,4.3,1.9,0.4,0.4,0
Mike Gminski34TOT,3,2.6,0.4,0.4,0.6
Lorenzo Williams24CHH,0,4,0,1,2
Geert Hammink25ORL,4,2,1,0,0
Sean Higgins26NJN,4.7,1.4,0.5,0.2,0.2
Rick Mahorn36NJN,3.4,2.8,0.4,0.2,0.2
Steve Bardo27DET,2.4,2.4,1.7,0.4,0.1
Muggsy Bogues31CHH,2.3,1.2,3.2,0.3,0
Jack Haley32CHI,5,2,0,0,0
Anthony Miller25ATL,0,7,0,0,0
Ray Owes24GSW,3.1,2.9,0.3,0.3,0.4
Eric Snow23SEA,3,1,2.4,0.6,0
Reggie Williams32IND,2.5,3.5,1,0,0
Alvin Williams23TOR,3.2,1.6,1.5,0.6,0.1
Travis Williams28CHH,3.5,2.4,0.5,0.5,0.1
Randell Jackson23WAS,4.2,2,0.3,0.1,0.4
Popeye Jones28BOS,3,2.9,0.8,0.3,0
Bill Wennington35CHI,3.8,2.1,0.5,0.3,0.3
Lee Nailon25CHH,3.9,2.2,0.6,0.2,0.1
Brian Cardinal30MEM,3.4,2.6,0.6,0.3,0.1
Gordan Giri?ek30UTA,4.3,1.4,0.7,0.6,0
Matt Carroll28CHA,4.1,1.6,0.7,0.5,0.1
Ish Smith22HOU,2.6,1.5,2.3,0.5,0.1
Jawad Williams27CLE,4,1.8,0.8,0.3,0.1
Jonny Flynn22HOU,3.4,0.7,2.5,0.3,0.1
Jeff Adrien27CHA,2.3,3.5,0.3,0.3,0.6
Chuck Hayes30TOT,2.2,3.4,0.6,0.6,0.2
Miroslav Raduljica26MIL,3.8,2.3,0.5,0.1,0.3
Austin Daye26SAS,4,2.3,0.3,0.3,0.1
Glenn Robinson III24IND,4.1,1.6,0.7,0.6,0
John Jenkins27TOT,4.7,1.4,0.8,0,0.1
Brad Wanamaker29BOS,3.9,1.1,1.6,0.3,0.1
Jordan Bell25TOT,3.2,2.8,0.6,0.1,0.3
Bruno Caboclo24HOU,3.5,2,0.3,0.6,0.6
D.J. Wilson23MIL,3.6,2.5,0.7,0.1,0.1
Anthony Gill29WAS,4.1,1.9,0.6,0.1,0.3
Admiral Schofield24ORL,3.8,2.3,0.7,0.1,0.1
Phil Jackson34NJN,4.1,1.5,0.8,0.3,0.3
Freeman Williams26UTA,5.1,0.9,0.6,0.3,0.1
Ed Nealy23KCK,2.5,3.1,0.7,0.6,0.1
Mike Smrek23CHI,2.8,2.9,0.5,0.2,0.6
Kevin McKenna29NJN,4.1,1,1.3,0.5,0.1
Charles Davis30CHI,3.8,2.3,0.6,0.2,0.1
Eric White23LAC,4.3,1.9,0.5,0.3,0
Henry Turner23SAC,4.3,1.4,0.6,0.5,0.2
Alec Kessler26MIA,3.9,2.3,0.4,0.1,0.3
Tony Dumas22DAL,4.6,1.1,1,0.2,0.1
Dickey Simpkins22CHI,3.5,2.6,0.6,0.2,0.1
Mark West35DET,3.2,2.8,0.1,0.1,0.8
George Z��dek22CHH,4,2.6,0.2,0.1,0.1
Wang Zhizhi25LAC,4.4,1.9,0.2,0.2,0.2
Ervin Johnson36MIN,1.9,3.5,0.4,0.4,0.7
Orlando Johnson26TOT,3.7,2.1,0.3,0.4,0.4
Jim McElroy27ATL,3.8,0.9,1.6,0.4,0.2
Todd Day31MIN,4.3,1.2,0.9,0.3,0.2
Derrick McKey34IND,2.2,2.7,1.1,0.7,0.2
Kedrick Brown21BOS,2.8,2.7,0.4,0.7,0.3
Roger Mason23TOR,4,1.2,1,0.4,0.3
Oliver Miller33MIN,2.5,2.7,0.8,0.4,0.5
Kelvin Cato31TOT,3.6,2.6,0.1,0.2,0.4
Lindsey Hunter35DET,2.9,1.3,2.1,0.6,0
Luke Jackson25TOR,4.5,0.9,0.9,0.5,0.1
Ryan Hollins24CHA,3.6,2,0.2,0.2,0.9
Eduardo N��jera33DAL,3.3,2.3,0.4,0.5,0.4
Jamario Moon30LAC,3.5,2.5,0.4,0.2,0.3
Earl Clark24ORL,2.7,2.8,0.4,0.3,0.7
Marquis Daniels31BOS,3.2,1.7,1.2,0.6,0.2
Maurice Evans33WAS,4.9,1,0.4,0.6,0
Nazr Mohammed35CHI,2.6,3.1,0.4,0.3,0.5
Quincy Miller22TOT,2.9,2,0.8,0.7,0.5
Shabazz Napier24ORL,3.7,1,1.8,0.4,0
Patrick Patterson29OKC,3.6,2.3,0.5,0.3,0.2
Terrance Ferguson21OKC,3.9,1.3,0.9,0.5,0.3
Charles Bassey21PHI,3,2.7,0.3,0.2,0.7
Kent Bazemore32LAL,3.4,1.8,0.9,0.6,0.2
Josh Jackson24SAC,4.3,1.5,0.4,0.4,0.3
Louis King22SAC,4.5,1.2,0.9,0.2,0.1
KZ Okpala22MIA,3.7,2,0.7,0.2,0.3
Trevelin Queen24HOU,4.3,1.6,0.4,0.5,0.1
Terry Duerod24TOT,4.9,0.9,0.7,0.3,0.1
Jim Petersen22HOU,3.2,2.5,0.5,0.2,0.5
Brook Steppe25DET,4.7,1.1,0.7,0.3,0.1
John Battle23ATL,4.3,1,1.2,0.4,0
Steve Harris22HOU,4.5,1,0.9,0.4,0.1
Johnny Rogers23SAC,4.2,1.7,0.6,0.2,0.2
Stuart Gray25IND,2.6,3.4,0.4,0.2,0.3
Randy Allen25SAC,3.7,2.2,0.4,0.3,0.3
Milt Wagner27MIA,4.8,0.5,1.2,0.2,0.2
Cliff Robinson31LAL,3.2,2.1,1,0.6,0
Byron Houston24GSW,2.8,2.7,0.5,0.5,0.4
Adonis Jordan23DEN,2.5,1,3.2,0,0.2
Jon Barry25MIL,3.7,0.9,1.6,0.6,0.1
Jeff Malone34MIA,4.4,1.1,1,0.4,0
John Salley31CHI,2.1,2.5,0.9,0.5,0.9
Dwayne Schintzius27IND,3.4,2.4,0.4,0.3,0.4
David Wood31TOT,3.4,2.5,0.5,0.3,0.2
Duane Causwell28SAC,2.6,2.8,0.4,0.3,0.8
Reggie Jordan29POR,2.2,2.6,1.2,0.6,0.3
Lorenzo Williams27WSB,2.4,3.6,0.2,0.3,0.4
Kevin Ollie25TOT,3.5,1.1,1.9,0.4,0
Charles Smith22LAC,4.7,0.8,0.8,0.4,0.2
Jeff McInnis24WAS,3.7,0.6,2.1,0.5,0
Anthony Goldwire29DEN,4.1,0.6,1.7,0.5,0
Chris Herren25BOS,3.3,0.8,2.2,0.6,0
Eduardo N??jera24DAL,3.3,2.4,0.7,0.3,0.2
Mitch Richmond36LAL,4.1,1.5,0.9,0.3,0.1
Brian Scalabrine24NJN,3.1,2.4,0.8,0.3,0.3
Jason Hart25SAS,3.3,1.5,1.5,0.5,0.1
Kyle Korver22PHI,4.5,1.5,0.5,0.3,0.1
Anthony Carter29MIN,2.7,1,2.4,0.5,0.3
Malik Allen28CHI,4,2,0.3,0.3,0.3
Eddie Gill29NJN,2.9,1.7,1.6,0.5,0.2
Dorell Wright23MIA,3,3.3,0.3,0.3,0
Jermaine Taylor24HOU,4.9,1.1,0.3,0.3,0.3
Malcolm Lee21MIN,3.3,1.4,1.6,0.4,0.2
Edwin Ubiles25WAS,3.5,2.5,0.3,0.3,0.3
Luke Babbitt23POR,3.9,2.2,0.5,0.2,0.1
Ronnie Brewer27TOT,3,2.3,0.8,0.7,0.1
Austin Daye26ATL,3.3,1.8,1,0.5,0.3
Miles Plumlee26MIL,3.2,2.4,0.4,0.3,0.6
Paul Watson25TOR,3.9,1.9,0.6,0.4,0.1
Vernon Carey Jr.20WAS,4,2.3,0,0.3,0.3
Daishen Nix19HOU,3.2,1.4,1.7,0.6,0
John Duren23UTA,3.4,1.1,2,0.3,0.1
Billy McKinney28SDC,3.9,0.7,2,0.3,0
Dudley Bradley28WSB,2.8,1.4,1.5,1.2,0
Michael Phelps24SEA,4,1.3,1,0.6,0
Perry Young23POR,2,1.8,1.8,1,0.3
Reggie Lewis22BOS,4.5,1.3,0.5,0.3,0.3
Richard Rellford23SAS,4,1.8,0.3,0,0.8
Jamie Waller23NJN,4.7,1.4,0.3,0.4,0.1
Greg Kite27LAC,1.9,3.3,0.5,0.4,0.8
Ken Bannister29LAC,4,2.2,0.3,0.3,0.1
Robert Reid35PHI,1.3,3,1.3,0.3,1
John Morton24CLE,3.5,1.8,1.3,0.3,0
Will Perdue28CHI,2.7,2.9,0.8,0.2,0.3
Randolph Keys28LAL,3.3,2.8,0.3,0.2,0.3
Emanual Davis29HOU,4.1,1,1.3,0.4,0.1
Kevin Edwards32TOT,3.8,1.4,1,0.7,0
Mark Strickland28MIA,3.7,2.4,0.3,0.2,0.3
Dan Dickau27BOS,3.3,0.8,2.1,0.6,0.1
Jon Leuer29DET,3.8,2.4,0.3,0.3,0.1
Duane Ferrell29IND,4.1,1.6,0.6,0.5,0.1
Greg Foster27UTA,3.8,2.4,0.3,0.1,0.3
David Vaughn24NJN,2.9,3.3,0.1,0.3,0.3
Michael Cage38NJN,1.4,4.1,0.5,0.4,0.4
Bruno ?undov20IND,3.9,2.1,0.2,0.2,0.4
Robert Horry37SAS,2.5,2.4,1,0.5,0.4
Quincy Douby24TOT,4.3,1.2,0.9,0.2,0.2
Joel Przybilla31POR,1.8,3.9,0.4,0.2,0.5
Dominic McGuire27TOR,2.1,3.2,0.7,0.3,0.5
Langston Galloway29PHO,4.8,1.1,0.7,0.2,0
Bill Wennington22DAL,3.4,2.4,0.4,0.2,0.4
Bruce Douglas22SAC,1.8,1.8,2.1,1.1,0
Andr��s Guibert25MIN,3,3.2,0.4,0,0.2
Jaren Jackson27PHI,3.3,2,0.9,0.4,0.2
Randolph Keys29MIL,3.4,1.8,0.9,0.5,0.2
Greg Sutton28CHH,3.4,0.8,2.2,0.4,0
Adrian Caldwell30TOT,2.2,3.7,0.3,0.4,0.2
Doug Overton27PHI,3.6,1.1,1.7,0.4,0
Robert Parish43CHI,3.7,2.1,0.5,0.1,0.4
B.J. Armstrong31TOT,3.3,1.2,1.9,0.4,0
Pooh Richardson32LAC,2.5,1.2,2.7,0.4,0
Charles Jones24LAC,3.4,1.1,1.7,0.5,0.1
Obinna Ekezie25WAS,3.5,2.6,0.3,0.2,0.2
Adam Keefe30GSW,2.5,3.1,0.5,0.4,0.3
Erick Barkley23POR,3.1,0.9,1.8,0.9,0.1
Bryce Drew27CHH,3.4,1.2,1.7,0.5,0
Milt Palacio23BOS,3.7,1.2,1.3,0.5,0.1
Brian Shaw35LAL,2.9,1.9,1.5,0.4,0.1
Jeryl Sasser23ORL,2.6,2.5,0.9,0.6,0.2
Kenny Satterfield21TOT,3.4,1.1,1.7,0.5,0.1
Maurice Carter27LAL,5.5,0.8,0.5,0,0
Vladimir Stepania27POR,2.6,3,0.5,0.3,0.4
Shawn Bradley32DAL,2.7,2.8,0.2,0.3,0.8
Howard Eisley33TOT,3.2,1,2.2,0.3,0.1
Sergei Monia22POR,3.3,2.2,0.8,0.3,0.2
Moochie Norris32NOK,3.8,1.3,1.3,0.4,0
Robert Hite23MIA,4.3,1.3,0.7,0.3,0.2
Mike Wilks27SEA,3.6,1.1,1.7,0.3,0.1
Mark Blount33MIA,4,2.1,0.2,0.1,0.4
Tyronn Lue31TOT,4.2,1,1.4,0.2,0
Dan Gadzuric31MIL,2.8,2.9,0.4,0.3,0.4
Sasha Pavlovi?27DAL,4.1,1.2,0.7,0.5,0.3
Joel Przybilla31CHA,1.8,4.8,0,0,0.2
Brandan Wright23GSW,4,2,0.2,0.1,0.5
Lou Amundson30NOH,2.4,3.2,0.4,0.5,0.3
Jason Maxiell30ORL,3.2,2.5,0.3,0.2,0.6
Ronnie Price30ORL,2.4,1.4,2.1,0.8,0.1
Luke Babbitt25NOP,4.1,1.8,0.4,0.3,0.2
Clint Capela20HOU,2.7,3,0.2,0.1,0.8
Quincy Miller22SAC,2.8,2,0.5,1,0.5
Andre Miller39MIN,3.4,0.9,2.2,0.3,0
Semaj Christon24OKC,2.9,1.4,2,0.4,0.1
Justin Anderson25ATL,3.7,1.8,0.5,0.5,0.3
Robert Williams21BOS,2.5,2.5,0.2,0.3,1.3
Treveon Graham26ATL,3.3,2.3,0.7,0.3,0.2
Nathan Knight23ATL,3.8,2.2,0.2,0.3,0.3
P.J. Tucker35MIL,2.6,2.8,0.8,0.5,0.1
Thanasis Antetokounmpo29MIL,3.6,2.1,0.5,0.3,0.3
James Ennis III31TOT,4.1,1.7,0.4,0.3,0.3
Didi Louzada22TOT,3.9,1.9,0.6,0.2,0.2
Jerome Whitehead23TOT,2.5,3.3,0.5,0.2,0.3
Corny Thompson22DAL,2.8,2.7,0.8,0.3,0.2
Darren Tillis22TOT,3.2,2.5,0.3,0.2,0.6
John Paxson23SAS,2.9,0.7,3,0.2,0
Elston Turner24DAL,2.9,2,1.3,0.6,0
Kevin Williams23CLE,3.5,1.4,1.3,0.5,0.1
Sam Williams25PHI,3.1,2.3,0.2,0.6,0.6
Stewart Granger25NYK,3.3,1.1,1.8,0.5,0.1
Mark McNamara27PHI,3.2,3.3,0.2,0.1,0
Ben Poquette31CLE,3.1,2.1,0.8,0.2,0.6
Joe Arlauckas22SAC,3.8,1.4,0.9,0.3,0.4
David Rivers24LAL,2.9,0.9,2.3,0.5,0.2
Delaney Rudd27UTA,3.5,0.7,2.3,0.3,0
Dra?en Petrovi?26POR,4.4,1,1.1,0.3,0
Kevin Pritchard23GSW,3.9,1,1.3,0.5,0.1
Michael Smith25BOS,4.6,1.2,0.9,0.1,0
Mike Woodson32TOT,4.3,0.9,1,0.3,0.3
William Bedford28DET,3.6,2,0.4,0.2,0.6
Tom Garrick25DAL,1.7,1,2.8,1.3,0
Joe Courtney23GSW,3.1,2.4,0.3,0.4,0.6
Herb Williams34NYK,2.9,2.7,0.3,0.4,0.5
Greg Dreiling31DAL,2.4,3.1,0.6,0.3,0.4
Steve Colter32CLE,3.4,1,1.8,0.5,0.1
Terry Davis27DAL,3,3.4,0.2,0.1,0.1
Harold Ellis24LAC,3.7,1.3,0.6,1,0.2
Morlon Wiley28DAL,3.4,1,1.8,0.6,0
Jamie Watson23UTA,3,1.7,1.5,0.5,0.1
Jerome Allen24TOT,3,1.3,2,0.4,0.1
George McCloud29LAL,4.1,1.6,0.7,0.4,0
Danny Schayes37ORL,3,2.8,0.3,0.3,0.4
Michael Cage36NJN,1.3,3.9,0.4,0.6,0.6
Blue Edwards33MIA,3.2,1.4,1.3,0.7,0.2
Roshown McLeod23ATL,4.8,1.5,0.4,0.1,0
Rodney Buford22MIA,4.3,1.4,0.6,0.3,0.2
Bobby Jones24TOT,3.8,2,0.6,0.3,0.1
Juwan Howard35TOT,4.1,1.8,0.6,0.2,0.1
Stephen Graham27CHA,4.2,1.9,0.3,0.3,0.1
Jodie Meeks22MIL,4.1,1.8,0.5,0.3,0.1
Trey Johnson26TOT,4.3,0.9,1.4,0.1,0.1
Trey Johnson26TOR,4,1,1.6,0.1,0.1
Mike Bibby33NYK,2.6,1.5,2.1,0.5,0.1
Bernard James27DAL,2.8,2.8,0.1,0.3,0.8
Darius Morris23MEM,3,1.6,1.6,0.6,0
Will Bynum32WAS,3.1,0.9,2.6,0.1,0.1
Chris Johnson24MIL,3.9,1.4,0.6,0.6,0.3
Alec Peters22PHO,4.1,1.9,0.6,0.1,0.1
Ty Jerome22PHO,3.3,1.5,1.4,0.5,0.1
John Brown28ATL,3.9,2.2,0.5,0.1,0.1
Jim Cleamons30NYK,3.4,0.9,1.8,0.6,0.1
Bill Robinzine28CLE,4.1,1.6,0.6,0.5,0
Tracy Jackson22CHI,4.5,1.3,0.6,0.3,0.1
Jerome Lane26CLE,2.8,2.5,0.8,0.6,0.1
James Edwards38LAL,4.7,1.4,0.5,0.1,0.1
Randy Woods23LAC,3.6,0.7,1.8,0.6,0.1
Ed Pinckney31MIL,2.3,3.4,0.3,0.5,0.3
Herb Williams37TOT,3.1,2,0.6,0.3,0.8
Felton Spencer30GSW,2.4,3.3,0.3,0.3,0.5
Rex Walters28MIA,3.1,1.5,1.8,0.3,0.1
Walter McCarty30PHO,3.5,2.2,0.4,0.4,0.2
Michael Stewart29ATL,2.1,3.3,0.4,0.5,0.4
Hilton Armstrong22NOK,3.1,2.7,0.2,0.2,0.5
Chucky Atkins34OKC,3.7,0.9,1.6,0.4,0.1
Christian Wood20PHI,3.6,2.2,0.2,0.3,0.4
Torrey Craig30MIL,2.5,2.4,0.9,0.5,0.4
Rondae Hollis-Jefferson26POR,2.5,2.4,1.2,0.2,0.4
Luka ?amani?21SAS,3.7,2.1,0.5,0.2,0.2
Brook Steppe23KCK,4,1.2,1.1,0.4,0
Ray Tolbert29TOT,3.6,2.2,0.4,0.3,0.2
Corie Blount31PHO,2.8,3,0.3,0.4,0.2
Ryan Bowen25DEN,3.4,2,0.5,0.6,0.2
Mark Madsen26LAL,2.8,2.7,0.7,0.3,0.2
Antonio Daniels27POR,3.7,1.1,1.3,0.5,0.1
Dahntay Jones24MEM,4.5,1.3,0.4,0.3,0.2
Tony Massenburg37SAS,3.2,2.7,0.2,0.3,0.3
Michael Doleac28MIA,3.2,2.7,0.3,0.3,0.2
Kris Humphries20UTA,3,2.5,0.5,0.4,0.3
Dahntay Jones25MEM,4,1.5,0.5,0.5,0.2
Alan Henderson34PHI,3.1,2.8,0.3,0.2,0.3
Solomon Jones22ATL,3.3,2.3,0.2,0.2,0.7
Mike Sweetney24CHI,3.2,2.5,0.6,0.2,0.2
Arron Afflalo22DET,3.7,1.8,0.7,0.4,0.1
Dikembe Mutombo42HOU,1.8,3.7,0,0,1.2
Lazar Hayward24MIN,3.8,1.7,0.7,0.3,0.2
Joel Przybilla31TOT,1.8,4,0.4,0.1,0.4
Michael Redd31MIL,4.4,0.8,1.2,0.2,0.1
Damien Wilkins31ATL,3.5,1.7,0.8,0.5,0.2
Kyrylo Fesenko25IND,2.7,3,0.3,0.7,0
Dominic McGuire27TOT,2,3,0.8,0.5,0.4
James Anderson26SAC,3.5,1.7,0.8,0.4,0.3
Shelvin Mack25ATL,3.9,0.9,1.6,0.3,0
Luc Mbah a Moute29LAC,3.1,2.3,0.4,0.6,0.3
Anderson Varej?o33CLE,2.6,2.9,0.6,0.4,0.2
Jared Sullinger24TOR,3.4,2.5,0.3,0.4,0.1
Reggie Williams30NOP,4.5,1,0.7,0.5,0
Jimmer Fredette29PHO,3.7,1.2,1.3,0.5,0
Abdel Nader25OKC,4,1.9,0.3,0.3,0.2
Milo? Teodosi?31LAC,3.2,1.1,2.1,0.2,0.1
Ed Davis30UTA,1.8,3.8,0.4,0.4,0.3
Zach Norvell22GSW,3.3,1.7,1,0.7,0
Jarrod Uthoff26WAS,5,1.7,0,0,0
Reggie Perry20BRK,3,2.8,0.5,0.2,0.2
Tyler Cook24CHI,3.4,2.7,0.2,0.2,0.2
Sandro Mamukelashvili22MIL,3.8,2,0.5,0.2,0.2
Geoff Huston22NYK,3.1,0.8,2.2,0.5,0.1
Kevin Kunnert30POR,2.3,3.1,0.9,0.1,0.3
Ed Rains25SAS,3.9,1.6,0.8,0.4,0
Geoff Crompton27SAS,2.2,3.4,0.5,0.2,0.4
Paul Mokeski26MIL,3.2,2.4,0.5,0.2,0.4
David Thirdkill22PHO,4,1.5,0.7,0.4,0.1
J.J. Anderson24UTA,3.4,1.9,0.5,0.7,0.2
Charles Jones27CHI,2.7,2,0.3,0,1.7
Peter Thibeaux23GSW,4.5,1.4,0.3,0.2,0.3
Pete Williams20DEN,2.8,2.8,0.3,0.4,0.4
Dave Hoppen23MIL,3.7,2.3,0.7,0,0
Olden Polynice24SEA,2.9,2.6,0.3,0.5,0.4
Charles Shackleford22NJN,3.1,2.6,0.4,0.3,0.3
Eric White23TOT,4.2,1.8,0.4,0.3,0
Marques Johnson33GSW,4,1.7,0.9,0,0.1
Sean Higgins22SAS,4.5,1.3,0.7,0.2,0
Randolph Keys24CHH,3.2,2.3,0.4,0.5,0.3
Brian Oliver22PHI,3.8,1.1,1.2,0.5,0.1
Larry Robinson23TOT,3.9,1.4,1,0.4,0
Ralph Sampson31WSB,2.2,3,0.4,0.3,0.8
Tony Bennett23CHH,3.7,0.8,1.8,0.4,0
Alex Stivrins30MIL,3.7,2,0.7,0.3,0
LaBradford Smith24WSB,4.4,1.1,0.7,0.4,0.1
Tony Bennett25CHH,4.7,0.7,1.3,0,0
Tracy Murray23TOT,4.8,1.1,0.4,0.3,0.1
Jon Barry26GSW,3.8,0.9,1.3,0.5,0.2
Chris Carr21PHO,4,1.7,0.7,0.2,0.1
Yinka Dare23NJN,2.8,3.1,0,0.1,0.7
Greg Foster28UTA,3.5,2.4,0.4,0.1,0.3
Steve Nash22PHO,3.3,1,2.1,0.3,0
Shawn Respert24TOT,4.2,1,1,0.5,0
David Wingate33SEA,3.6,1.1,1.2,0.7,0.1
John Thomas22BOS,3.3,2.1,0.4,0.6,0.3
John Crotty29POR,4,0.3,1.7,0.7,0
Jim McIlvaine26NJN,2.2,2.5,0.1,0.4,1.5
Rick Hughes26DAL,3.9,2.3,0.4,0.1,0
Anthony Parker24ORL,3.6,1.7,0.6,0.5,0.3
Otis Thorpe38CHH,2.8,3,0.6,0.2,0.1
Reggie Slater31ATL,4,1.8,0.3,0.3,0.3
Rick Brunson31TOT,3,0.9,2.1,0.6,0.1
Shawne Williams22DAL,2.8,3.1,0.1,0.1,0.6
Jeremy Evans23UTA,3.6,2,0.5,0.3,0.3
Lance Stephenson20IND,3.1,1.5,1.8,0.3,0
Solomon Alabi23TOR,2.4,3.4,0.2,0.1,0.6
Tyshawn Taylor23BRK,3.9,0.7,1.6,0.5,0
Henry Ellenson21DET,4,2.1,0.5,0.1,0
Skal Labissi��re22POR,3.4,2.1,0.6,0.3,0.3
Zylan Cheatham24NOP,3,2.3,0.8,0.3,0.3
Juancho Hernang��mez24DEN,3.1,2.8,0.6,0.1,0.1
Paul Watson26TOR,4.1,1.7,0.6,0.2,0.1
Nickeil Alexander-Walker23UTA,3.5,1.5,1.1,0.3,0.3
Semi Ojeleye27MIL,2.9,2.9,0.3,0.3,0.3
John Lambert29SAS,3.1,2.4,0.6,0.3,0.3
Charles Bradley23BOS,3.6,1.5,0.5,0.6,0.5
Larry Kenon30GSW,3.7,2.4,0.5,0.1,0
Linton Townes23POR,4.5,1.2,0.6,0.3,0.1
Ronnie Lester26LAL,2.8,0.8,2.5,0.5,0.1
Ennis Whatley23WSB,2.8,1.8,1.8,0,0.3
Michael Brooks29DEN,2.7,2.8,0.8,0.3,0.1
Craig Neal24MIA,2.8,0.6,2.7,0.5,0.1
Chucky Brown23TOT,3.6,2,0.6,0.3,0.2
Greg Foster24WSB,2.4,2.7,1.1,0,0.5
Jaren Jackson25LAC,3.9,1.1,1,0.6,0.1
Jud Buechler27CHI,3.8,1.5,0.8,0.5,0.1
Tony Dumas24DAL,4,0.8,1.2,0.6,0.1
Jeff Grayer31SAC,3.6,1.5,1,0.3,0.3
Michael Hawkins24BOS,2.8,1.1,2.2,0.6,0
Delon Wright23TOR,3.8,1.4,1.1,0.3,0.1
John Starks23GSW,4.1,1.1,0.8,0.6,0.1
Andrew DeClercq28ORL,2.7,2.7,0.4,0.4,0.4
Ed Gray23ATL,4.9,0.9,0.4,0.4,0
Mamadou N'Diaye26TOR,4,2.2,0,0,0.4
Bobby Simmons21WAS,3.7,1.7,0.6,0.4,0.2
Dan Dickau24ATL,3.7,0.9,1.7,0.3,0
Scott Padgett27HOU,3.4,2.4,0.4,0.2,0.2
John Wallace29MIA,4.3,1.6,0.4,0.1,0.2
Dion Glover26SAS,3.6,1.6,0.6,0.4,0.4
Zendon Hamilton29MIL,3.2,2.6,0.4,0.3,0.1
Kendrick Perkins20BOS,2.5,2.9,0.4,0.2,0.6
Jason Collins29MEM,2.6,2.9,0.2,0.4,0.5
DeSagana Diop27DAL,1.6,3.5,0.4,0.4,0.7
Eduardo N??jera32NJN,2.9,2.5,0.7,0.4,0.1
Fabricio Oberto33SAS,2.6,2.6,1.1,0.1,0.2
Anthony Roberson25NYK,4.7,0.7,0.8,0.4,0
Jared Jeffries29TOT,1.8,2.8,0.9,0.7,0.4
Kosta Koufos21TOT,3.2,2.6,0.1,0.2,0.5
Mychel Thompson23CLE,3.6,1,1.4,0.4,0.2
Donald Sloan25TOT,3.5,1.2,1.7,0.2,0
Robbie Hummel24MIN,3.4,2.5,0.4,0.3,0
Malcolm Thomas26PHI,2.6,3.3,0.4,0.2,0.1
Drew Gooden34WAS,2.7,2.8,0.4,0.3,0.4
Kay Felder22CHI,3.9,1,1.4,0.2,0.1
Nigel Hayes23TOT,3,2.4,0.7,0.2,0.3
Eric Moreland27TOT,1.4,4,0.8,0.2,0.2
Glenn Robinson III25DET,4.2,1.5,0.4,0.3,0.2
Malcolm Hill26TOT,3.8,1.8,0.4,0.4,0.2
